ItemName,CreditsCost,DucatsCost,SaleDate
Prisma Skana,175000,510,2019-06-14
Prisma Skana,175000,510,2019-10-25
Prisma Skana,175000,510,2020-03-13
Prisma Skana,175000,510,2020-06-19
Prisma Skana,175000,510,2020-10-09
Prisma Skana,175000,510,2021-03-12
Prisma Skana,175000,510,2021-07-16
High Voltage,150000,300,2015-05-15
High Voltage,150000,300,2016-04-08
High Voltage,150000,300,2016-08-26
High Voltage,150000,300,2016-12-02
High Voltage,150000,300,2017-04-07
High Voltage,150000,300,2017-08-25
High Voltage,150000,300,2017-12-29
High Voltage,150000,300,2018-06-01
High Voltage,150000,300,2018-10-19
High Voltage,150000,300,2019-03-08
High Voltage,150000,300,2019-07-19
High Voltage,150000,300,2020-01-03
High Voltage,150000,300,2020-08-14
High Voltage,150000,300,2021-02-26
High Voltage,150000,300,2021-08-27
Vermillion Storm,175000,385,2015-10-02
Vermillion Storm,175000,385,2016-05-06
Vermillion Storm,175000,385,2016-09-23
Vermillion Storm,175000,385,2016-10-07
Vermillion Storm,175000,385,2017-01-27
Vermillion Storm,175000,385,2017-04-21
Vermillion Storm,175000,385,2017-09-08
Vermillion Storm,175000,385,2018-01-26
Vermillion Storm,175000,385,2018-06-29
Vermillion Storm,175000,385,2018-11-16
Vermillion Storm,175000,385,2019-03-22
Vermillion Storm,175000,385,2019-08-02
Vermillion Storm,175000,385,2019-11-22
Vermillion Storm,175000,385,2020-04-10
Vermillion Storm,175000,385,2020-11-20
Vermillion Storm,175000,385,2021-06-04
Right Eos Prime Shoulder Plates,75000,50,2014-12-26
Right Eos Prime Shoulder Plates,75000,50,2015-03-06
Right Eos Prime Shoulder Plates,75000,50,2016-02-12
Right Eos Prime Shoulder Plates,75000,50,2016-07-15
Right Eos Prime Shoulder Plates,75000,50,2016-11-04
Right Eos Prime Shoulder Plates,75000,50,2017-03-10
Right Eos Prime Shoulder Plates,75000,50,2017-07-28
Right Eos Prime Shoulder Plates,75000,50,2017-12-01
Right Eos Prime Shoulder Plates,75000,50,2018-04-06
Right Eos Prime Shoulder Plates,75000,50,2018-07-27
Right Eos Prime Shoulder Plates,75000,50,2018-11-02
Right Eos Prime Shoulder Plates,75000,50,2019-02-22
Right Eos Prime Shoulder Plates,75000,50,2019-05-31
Right Eos Prime Shoulder Plates,75000,50,2019-09-27
Right Eos Prime Shoulder Plates,75000,50,2020-02-14
Right Eos Prime Shoulder Plates,75000,50,2020-06-19
Right Eos Prime Shoulder Plates,75000,50,2020-10-23
Right Eos Prime Shoulder Plates,75000,50,2021-03-12
Right Eos Prime Shoulder Plates,75000,50,2021-07-30
Left Prisma Daedalus Knee Plates,75000,65,2015-05-15
Left Prisma Daedalus Knee Plates,75000,65,2015-09-18
Left Prisma Daedalus Knee Plates,75000,65,2016-04-22
Left Prisma Daedalus Knee Plates,75000,65,2016-08-26
Left Prisma Daedalus Knee Plates,75000,65,2017-01-13
Left Prisma Daedalus Knee Plates,75000,65,2017-06-02
Left Prisma Daedalus Knee Plates,75000,65,2017-10-06
Left Prisma Daedalus Knee Plates,75000,65,2018-02-09
Left Prisma Daedalus Knee Plates,75000,65,2018-06-01
Left Prisma Daedalus Knee Plates,75000,65,2018-09-21
Left Prisma Daedalus Knee Plates,75000,65,2018-12-28
Left Prisma Daedalus Knee Plates,75000,65,2019-04-19
Left Prisma Daedalus Knee Plates,75000,65,2019-08-02
Left Prisma Daedalus Knee Plates,75000,65,2019-11-22
Left Prisma Daedalus Knee Plates,75000,65,2019-12-06
Left Prisma Daedalus Knee Plates,75000,65,2020-04-10
Left Prisma Daedalus Knee Plates,75000,65,2020-08-14
Left Prisma Daedalus Knee Plates,75000,65,2020-12-18
Left Prisma Daedalus Knee Plates,75000,65,2021-04-23
Left Prisma Daedalus Knee Plates,75000,65,2021-09-10
Combo Killer,115000,300,2020-11-06
Combo Killer,115000,300,2021-04-23
Combo Killer,115000,300,2021-10-22
Prisma Jet Sentinel Wings,200000,300,2015-09-04
Prisma Jet Sentinel Wings,200000,300,2016-06-17
Prisma Jet Sentinel Wings,200000,300,2016-09-23
Prisma Jet Sentinel Wings,200000,300,2016-10-07
Prisma Jet Sentinel Wings,200000,300,2017-01-13
Prisma Jet Sentinel Wings,200000,300,2017-06-02
Prisma Jet Sentinel Wings,200000,300,2017-10-20
Prisma Jet Sentinel Wings,200000,300,2018-01-12
Prisma Jet Sentinel Wings,200000,300,2018-05-18
Prisma Jet Sentinel Wings,200000,300,2018-09-07
Prisma Jet Sentinel Wings,200000,300,2018-12-28
Prisma Jet Sentinel Wings,200000,300,2019-05-03
Prisma Jet Sentinel Wings,200000,300,2019-08-30
Prisma Jet Sentinel Wings,200000,300,2020-01-03
Prisma Jet Sentinel Wings,200000,300,2020-05-22
Prisma Jet Sentinel Wings,200000,300,2020-10-09
Prisma Jet Sentinel Wings,200000,300,2021-02-26
Prisma Jet Sentinel Wings,200000,300,2021-08-13
Scorch,150000,300,2017-10-06
Scorch,150000,300,2018-02-09
Scorch,150000,300,2018-06-15
Scorch,150000,300,2018-11-02
Scorch,150000,300,2019-02-22
Scorch,150000,300,2019-06-14
Scorch,150000,300,2019-10-11
Scorch,150000,300,2020-04-10
Scorch,150000,300,2020-11-20
Scorch,150000,300,2021-05-21
10 x Ki'teer Fireworks,100000,50,2016-11-04
10 x Ki'teer Fireworks,100000,50,2017-08-25
10 x Ki'teer Fireworks,100000,50,2017-12-29
10 x Ki'teer Fireworks,100000,50,2018-04-06
10 x Ki'teer Fireworks,100000,50,2018-07-27
10 x Ki'teer Fireworks,100000,50,2018-11-30
10 x Ki'teer Fireworks,100000,50,2019-03-22
10 x Ki'teer Fireworks,100000,50,2019-08-30
10 x Ki'teer Fireworks,100000,50,2019-11-22
10 x Ki'teer Fireworks,100000,50,2020-03-27
10 x Ki'teer Fireworks,100000,50,2020-07-31
10 x Ki'teer Fireworks,100000,50,2020-12-18
10 x Ki'teer Fireworks,100000,50,2021-05-21
10 x Ki'teer Fireworks,100000,50,2021-11-05
Noggle Statue - Baro Ki'teer,250000,70,2015-04-03
Noggle Statue - Baro Ki'teer,250000,70,2015-06-12
Noggle Statue - Baro Ki'teer,250000,70,2016-03-11
Noggle Statue - Baro Ki'teer,250000,70,2016-08-12
Noggle Statue - Baro Ki'teer,250000,70,2016-11-04
Noggle Statue - Baro Ki'teer,250000,70,2017-05-19
Noggle Statue - Baro Ki'teer,250000,70,2017-10-06
Noggle Statue - Baro Ki'teer,250000,70,2018-02-09
Noggle Statue - Baro Ki'teer,250000,70,2018-06-15
Noggle Statue - Baro Ki'teer,250000,70,2018-09-21
Noggle Statue - Baro Ki'teer,250000,70,2019-01-11
Noggle Statue - Baro Ki'teer,250000,70,2019-04-05
Noggle Statue - Baro Ki'teer,250000,70,2019-08-02
Noggle Statue - Baro Ki'teer,250000,70,2019-12-20
Noggle Statue - Baro Ki'teer,250000,70,2020-05-08
Noggle Statue - Baro Ki'teer,250000,70,2020-09-11
Noggle Statue - Baro Ki'teer,250000,70,2021-02-12
Noggle Statue - Baro Ki'teer,250000,70,2021-07-16
Left Eos Prime Shoulder Plates,75000,50,2014-12-26
Left Eos Prime Shoulder Plates,75000,50,2015-03-06
Left Eos Prime Shoulder Plates,75000,50,2016-02-12
Left Eos Prime Shoulder Plates,75000,50,2016-07-15
Left Eos Prime Shoulder Plates,75000,50,2016-11-04
Left Eos Prime Shoulder Plates,75000,50,2017-03-10
Left Eos Prime Shoulder Plates,75000,50,2017-07-28
Left Eos Prime Shoulder Plates,75000,50,2017-12-01
Left Eos Prime Shoulder Plates,75000,50,2018-04-06
Left Eos Prime Shoulder Plates,75000,50,2018-07-27
Left Eos Prime Shoulder Plates,75000,50,2018-11-02
Left Eos Prime Shoulder Plates,75000,50,2019-02-22
Left Eos Prime Shoulder Plates,75000,50,2019-05-31
Left Eos Prime Shoulder Plates,75000,50,2019-09-27
Left Eos Prime Shoulder Plates,75000,50,2020-02-14
Left Eos Prime Shoulder Plates,75000,50,2020-06-19
Left Eos Prime Shoulder Plates,75000,50,2020-10-23
Left Eos Prime Shoulder Plates,75000,50,2021-03-12
Left Eos Prime Shoulder Plates,75000,50,2021-07-30
Left Prisma Edo Shoulder Plates,55000,100,2015-12-11
Left Prisma Edo Shoulder Plates,55000,100,2016-05-20
Left Prisma Edo Shoulder Plates,55000,100,2016-10-07
Left Prisma Edo Shoulder Plates,55000,100,2017-02-10
Left Prisma Edo Shoulder Plates,55000,100,2017-06-30
Left Prisma Edo Shoulder Plates,55000,100,2017-11-03
Left Prisma Edo Shoulder Plates,55000,100,2018-03-09
Left Prisma Edo Shoulder Plates,55000,100,2018-06-29
Left Prisma Edo Shoulder Plates,55000,100,2018-10-19
Left Prisma Edo Shoulder Plates,55000,100,2019-01-11
Left Prisma Edo Shoulder Plates,55000,100,2019-05-03
Left Prisma Edo Shoulder Plates,55000,100,2019-08-30
Left Prisma Edo Shoulder Plates,55000,100,2020-01-03
Left Prisma Edo Shoulder Plates,55000,100,2020-05-08
Left Prisma Edo Shoulder Plates,55000,100,2020-09-11
Left Prisma Edo Shoulder Plates,55000,100,2021-02-12
Left Prisma Edo Shoulder Plates,55000,100,2021-07-02
Prova Vandal,250000,410,2015-07-24
Prova Vandal,250000,410,2016-03-25
Prova Vandal,250000,410,2016-07-29
Prova Vandal,250000,410,2016-11-18
Prova Vandal,250000,410,2017-02-24
Prova Vandal,250000,410,2017-07-28
Prova Vandal,250000,410,2017-12-15
Prova Vandal,250000,410,2018-05-04
Prova Vandal,250000,410,2018-09-21
Prova Vandal,250000,410,2019-07-19
Prova Vandal,250000,410,2019-10-25
Prova Vandal,250000,410,2020-02-28
Prova Vandal,250000,410,2020-06-19
Prova Vandal,250000,410,2020-10-23
Prova Vandal,250000,410,2021-03-12
Prova Vandal,250000,410,2021-07-30
Harkonar Wraith Arm Armor,150000,350,2018-10-19
Harkonar Wraith Arm Armor,150000,350,2019-02-08
Harkonar Wraith Arm Armor,150000,350,2019-05-17
Harkonar Wraith Arm Armor,150000,350,2019-09-13
Harkonar Wraith Arm Armor,150000,350,2020-01-17
Harkonar Wraith Arm Armor,150000,350,2020-05-22
Harkonar Wraith Arm Armor,150000,350,2020-09-25
Harkonar Wraith Arm Armor,150000,350,2021-01-29
Harkonar Wraith Arm Armor,150000,350,2021-06-18
Left Prisma Edo Knee Plates,55000,100,2015-12-25
Left Prisma Edo Knee Plates,55000,100,2016-06-03
Left Prisma Edo Knee Plates,55000,100,2016-06-17
Left Prisma Edo Knee Plates,55000,100,2016-10-07
Left Prisma Edo Knee Plates,55000,100,2017-02-10
Left Prisma Edo Knee Plates,55000,100,2017-06-30
Left Prisma Edo Knee Plates,55000,100,2017-11-03
Left Prisma Edo Knee Plates,55000,100,2018-03-09
Left Prisma Edo Knee Plates,55000,100,2018-06-29
Left Prisma Edo Knee Plates,55000,100,2018-10-19
Left Prisma Edo Knee Plates,55000,100,2019-01-11
Left Prisma Edo Knee Plates,55000,100,2019-05-03
Left Prisma Edo Knee Plates,55000,100,2019-08-30
Left Prisma Edo Knee Plates,55000,100,2020-01-03
Left Prisma Edo Knee Plates,55000,100,2020-05-08
Left Prisma Edo Knee Plates,55000,100,2020-09-11
Left Prisma Edo Knee Plates,55000,100,2021-02-12
Left Prisma Edo Knee Plates,55000,100,2021-07-02
Eminence,220000,220,2018-08-10
Eminence,220000,220,2018-12-14
Eminence,220000,220,2019-03-22
Eminence,220000,220,2019-07-19
Eminence,220000,220,2020-01-03
Eminence,220000,220,2020-04-24
Eminence,220000,220,2020-09-25
Eminence,220000,220,2021-02-12
Eminence,220000,220,2021-07-02
Eminence,220000,220,2021-10-22
Tiberon Elixis Skin,275000,315,2020-07-17
Tiberon Elixis Skin,275000,315,2020-12-18
Tiberon Elixis Skin,275000,315,2021-05-21
Tiberon Elixis Skin,275000,315,2021-09-24
Prisma Edo Chest Plate,250000,225,2015-12-25
Prisma Edo Chest Plate,250000,225,2016-06-03
Prisma Edo Chest Plate,250000,225,2016-06-17
Prisma Edo Chest Plate,250000,225,2016-10-07
Prisma Edo Chest Plate,250000,225,2017-02-10
Prisma Edo Chest Plate,250000,225,2017-06-30
Prisma Edo Chest Plate,250000,225,2017-11-03
Prisma Edo Chest Plate,250000,225,2018-03-09
Prisma Edo Chest Plate,250000,225,2018-06-29
Prisma Edo Chest Plate,250000,225,2018-10-19
Prisma Edo Chest Plate,250000,225,2019-01-11
Prisma Edo Chest Plate,250000,225,2019-05-03
Prisma Edo Chest Plate,250000,225,2019-08-30
Prisma Edo Chest Plate,250000,225,2020-01-03
Prisma Edo Chest Plate,250000,225,2020-05-08
Prisma Edo Chest Plate,250000,225,2020-09-11
Prisma Edo Chest Plate,250000,225,2021-02-12
Prisma Edo Chest Plate,250000,225,2021-07-02
3 Day Affinity Booster,200000,450,2016-01-22
3 Day Affinity Booster,200000,450,2016-02-12
3 Day Affinity Booster,200000,450,2016-02-26
3 Day Affinity Booster,200000,450,2016-03-25
3 Day Affinity Booster,200000,450,2016-04-22
3 Day Affinity Booster,200000,450,2016-05-20
3 Day Affinity Booster,200000,450,2016-06-17
3 Day Affinity Booster,200000,450,2016-07-15
3 Day Affinity Booster,200000,450,2016-09-09
3 Day Affinity Booster,200000,450,2016-10-07
3 Day Affinity Booster,200000,450,2016-12-30
3 Day Affinity Booster,200000,450,2017-02-24
3 Day Affinity Booster,200000,450,2017-04-21
3 Day Affinity Booster,200000,450,2017-06-02
3 Day Affinity Booster,200000,450,2017-08-25
3 Day Affinity Booster,200000,450,2017-12-29
3 Day Affinity Booster,200000,450,2018-07-13
3 Day Affinity Booster,200000,450,2018-10-05
3 Day Affinity Booster,200000,450,2018-12-14
3 Day Affinity Booster,200000,450,2019-05-03
3 Day Affinity Booster,200000,450,2019-08-02
3 Day Affinity Booster,200000,450,2019-11-08
3 Day Affinity Booster,200000,450,2020-02-14
3 Day Affinity Booster,200000,450,2020-06-05
3 Day Affinity Booster,200000,450,2021-01-29
3 Day Affinity Booster,200000,450,2021-06-18
3 Day Affinity Booster,200000,450,2021-10-22
Viper Wraith,75000,400,2018-01-12
Viper Wraith,75000,400,2018-05-04
Viper Wraith,75000,400,2018-10-05
Viper Wraith,75000,400,2019-01-25
Viper Wraith,75000,400,2019-05-03
Viper Wraith,75000,400,2019-09-27
Viper Wraith,75000,400,2020-01-17
Viper Wraith,75000,400,2020-05-22
Viper Wraith,75000,400,2020-09-25
Viper Wraith,75000,400,2021-02-26
Viper Wraith,75000,400,2021-07-16
Prisma Sigil,50000,50,2015-02-06
Prisma Sigil,50000,50,2015-07-24
Prisma Sigil,50000,50,2016-03-11
Prisma Sigil,50000,50,2016-11-18
Prisma Sigil,50000,50,2017-05-19
Prisma Sigil,50000,50,2017-09-22
Prisma Sigil,50000,50,2018-02-09
Prisma Sigil,50000,50,2018-06-15
Prisma Sigil,50000,50,2018-10-19
Prisma Sigil,50000,50,2019-02-08
Prisma Sigil,50000,50,2019-05-31
Prisma Sigil,50000,50,2019-09-13
Prisma Sigil,50000,50,2020-01-31
Prisma Sigil,50000,50,2020-06-19
Prisma Sigil,50000,50,2020-11-20
Prisma Sigil,50000,50,2021-04-09
Prisma Sigil,50000,50,2021-08-27
Primed Cleanse Corpus,140000,350,2020-05-08
Primed Cleanse Corpus,140000,350,2020-11-20
Primed Cleanse Corpus,140000,350,2021-05-07
Primed Cleanse Corpus,140000,350,2021-11-19
Primed Pistol Ammo Mutation,140000,400,2015-02-06
Primed Pistol Ammo Mutation,140000,400,2015-04-17
Primed Pistol Ammo Mutation,140000,400,2016-03-25
Primed Pistol Ammo Mutation,140000,400,2016-07-01
Primed Pistol Ammo Mutation,140000,400,2016-11-04
Primed Pistol Ammo Mutation,140000,400,2017-03-24
Primed Pistol Ammo Mutation,140000,400,2017-08-11
Primed Pistol Ammo Mutation,140000,400,2017-12-15
Primed Pistol Ammo Mutation,140000,400,2018-05-18
Primed Pistol Ammo Mutation,140000,400,2018-08-24
Primed Pistol Ammo Mutation,140000,400,2018-11-02
Primed Pistol Ammo Mutation,140000,400,2019-01-11
Primed Pistol Ammo Mutation,140000,400,2019-03-22
Primed Pistol Ammo Mutation,140000,400,2019-05-17
Primed Pistol Ammo Mutation,140000,400,2019-09-13
Primed Pistol Ammo Mutation,140000,400,2020-02-14
Primed Pistol Ammo Mutation,140000,400,2020-07-31
Primed Pistol Ammo Mutation,140000,400,2021-02-26
Primed Pistol Ammo Mutation,140000,400,2021-09-10
Pack Leader Emblem,50000,50,2019-06-28
Pack Leader Emblem,50000,50,2019-12-06
Pack Leader Emblem,50000,50,2020-04-24
Pack Leader Emblem,50000,50,2020-09-11
Pack Leader Emblem,50000,50,2021-02-26
Pack Leader Emblem,50000,50,2021-08-13
Quanta Vandal,300000,450,2016-03-25
Quanta Vandal,300000,450,2016-10-21
Quanta Vandal,300000,450,2017-01-27
Quanta Vandal,300000,450,2017-06-16
Quanta Vandal,300000,450,2017-11-03
Quanta Vandal,300000,450,2018-03-23
Quanta Vandal,300000,450,2018-08-10
Quanta Vandal,300000,450,2018-12-14
Quanta Vandal,300000,450,2019-03-22
Quanta Vandal,300000,450,2019-07-19
Quanta Vandal,300000,450,2019-11-08
Quanta Vandal,300000,450,2020-02-14
Quanta Vandal,300000,450,2020-06-05
Quanta Vandal,300000,450,2020-11-06
Quanta Vandal,300000,450,2021-04-09
Quanta Vandal,300000,450,2021-08-27
Desert Skate Floof,100000,125,2019-08-16
Desert Skate Floof,100000,125,2020-01-31
Desert Skate Floof,100000,125,2020-06-19
Desert Skate Floof,100000,125,2020-12-04
Desert Skate Floof,100000,125,2021-05-07
Desert Skate Floof,100000,125,2021-11-19
Primed Bane of Corpus,140000,400,2016-01-08
Primed Bane of Corpus,140000,400,2016-07-15
Primed Bane of Corpus,140000,400,2016-10-21
Primed Bane of Corpus,140000,400,2017-02-24
Primed Bane of Corpus,140000,400,2017-06-30
Primed Bane of Corpus,140000,400,2017-11-17
Primed Bane of Corpus,140000,400,2018-04-20
Primed Bane of Corpus,140000,400,2018-09-07
Primed Bane of Corpus,140000,400,2019-01-25
Primed Bane of Corpus,140000,400,2019-05-31
Primed Bane of Corpus,140000,400,2019-09-27
Primed Bane of Corpus,140000,400,2020-03-13
Primed Bane of Corpus,140000,400,2020-09-25
Primed Bane of Corpus,140000,400,2021-03-26
Primed Bane of Corpus,140000,400,2021-11-19
Jolt,150000,300,2015-04-17
Jolt,150000,300,2015-09-04
Jolt,150000,300,2016-04-22
Jolt,150000,300,2016-08-26
Jolt,150000,300,2016-12-02
Jolt,150000,300,2017-04-07
Jolt,150000,300,2017-08-25
Jolt,150000,300,2017-12-29
Jolt,150000,300,2018-06-01
Jolt,150000,300,2018-10-19
Jolt,150000,300,2019-03-08
Jolt,150000,300,2019-07-19
Jolt,150000,300,2020-01-03
Jolt,150000,300,2020-08-14
Jolt,150000,300,2021-02-26
Jolt,150000,300,2021-09-10
Maim,150000,375,2016-03-11
Maim,150000,375,2016-09-09
Maim,150000,375,2017-01-13
Maim,150000,375,2017-06-02
Maim,150000,375,2017-10-20
Maim,150000,375,2018-03-09
Maim,150000,375,2018-08-10
Maim,150000,375,2018-12-14
Maim,150000,375,2019-04-19
Maim,150000,375,2019-08-30
Maim,150000,375,2020-01-31
Maim,150000,375,2020-09-11
Maim,150000,375,2021-04-09
Maim,150000,375,2021-10-08
Wysar Day of the Dead Kavat Armor,175000,400,2016-10-21
Wysar Day of the Dead Kavat Armor,175000,400,2017-10-06
Wysar Day of the Dead Kavat Armor,175000,400,2017-10-20
Wysar Day of the Dead Kavat Armor,175000,400,2018-02-23
Wysar Day of the Dead Kavat Armor,175000,400,2018-10-05
Wysar Day of the Dead Kavat Armor,175000,400,2018-10-19
Wysar Day of the Dead Kavat Armor,175000,400,2019-10-11
Wysar Day of the Dead Kavat Armor,175000,400,2019-10-25
Wysar Day of the Dead Kavat Armor,175000,400,2020-10-09
Wysar Day of the Dead Kavat Armor,175000,400,2020-10-23
Wysar Day of the Dead Kavat Armor,175000,400,2021-10-08
Wysar Day of the Dead Kavat Armor,175000,400,2021-10-22
Corrupted Bombard Specter Blueprint,50000,100,2017-02-24
Corrupted Bombard Specter Blueprint,50000,100,2017-07-28
Corrupted Bombard Specter Blueprint,50000,100,2017-12-01
Corrupted Bombard Specter Blueprint,50000,100,2018-04-06
Corrupted Bombard Specter Blueprint,50000,100,2018-07-27
Corrupted Bombard Specter Blueprint,50000,100,2018-12-14
Corrupted Bombard Specter Blueprint,50000,100,2019-04-05
Corrupted Bombard Specter Blueprint,50000,100,2019-07-19
Corrupted Bombard Specter Blueprint,50000,100,2019-11-08
Corrupted Bombard Specter Blueprint,50000,100,2020-02-28
Corrupted Bombard Specter Blueprint,50000,100,2020-07-17
Corrupted Bombard Specter Blueprint,50000,100,2020-10-23
Corrupted Bombard Specter Blueprint,50000,100,2021-02-26
Corrupted Bombard Specter Blueprint,50000,100,2021-07-02
Corrupted Bombard Specter Blueprint,50000,100,2021-11-19
Primed Smite Corrupted,140000,350,2019-12-20
Primed Smite Corrupted,140000,350,2020-07-17
Primed Smite Corrupted,140000,350,2021-01-29
Primed Smite Corrupted,140000,350,2021-08-13
Akka Luxxum Ornament,100000,100,2019-09-13
Akka Luxxum Ornament,100000,100,2020-01-31
Akka Luxxum Ornament,100000,100,2020-05-08
Akka Luxxum Ornament,100000,100,2020-10-09
Akka Luxxum Ornament,100000,100,2021-02-26
Akka Luxxum Ornament,100000,100,2021-07-16
Baro Ki'teer Glyph,50000,80,2017-02-10
Baro Ki'teer Glyph,50000,80,2017-07-14
Baro Ki'teer Glyph,50000,80,2017-12-01
Baro Ki'teer Glyph,50000,80,2018-04-20
Baro Ki'teer Glyph,50000,80,2018-11-16
Baro Ki'teer Glyph,50000,80,2019-03-08
Baro Ki'teer Glyph,50000,80,2019-07-19
Baro Ki'teer Glyph,50000,80,2020-01-03
Baro Ki'teer Glyph,50000,80,2020-06-05
Baro Ki'teer Glyph,50000,80,2020-11-20
Baro Ki'teer Glyph,50000,80,2021-04-09
Baro Ki'teer Glyph,50000,80,2021-04-23
Baro Ki'teer Glyph,50000,80,2021-08-27
Redeemer Elixis Skin,250000,325,2015-11-27
Redeemer Elixis Skin,250000,325,2016-05-06
Redeemer Elixis Skin,250000,325,2016-10-07
Redeemer Elixis Skin,250000,325,2017-01-27
Redeemer Elixis Skin,250000,325,2017-06-30
Redeemer Elixis Skin,250000,325,2018-01-12
Redeemer Elixis Skin,250000,325,2018-06-01
Redeemer Elixis Skin,250000,325,2018-10-19
Redeemer Elixis Skin,250000,325,2019-02-08
Redeemer Elixis Skin,250000,325,2019-06-14
Redeemer Elixis Skin,250000,325,2019-10-11
Redeemer Elixis Skin,250000,325,2020-02-28
Redeemer Elixis Skin,250000,325,2020-06-05
Redeemer Elixis Skin,250000,325,2020-10-09
Redeemer Elixis Skin,250000,325,2021-01-15
Redeemer Elixis Skin,250000,325,2021-06-04
Redeemer Elixis Skin,250000,325,2021-10-22
Green Ki'teer Safari K-Drive Scrawl,75000,75,2020-09-11
Green Ki'teer Safari K-Drive Scrawl,75000,75,2021-02-12
Green Ki'teer Safari K-Drive Scrawl,75000,75,2021-07-16
Domus Syandana,400000,600,2018-02-23
Domus Syandana,400000,600,2018-06-29
Domus Syandana,400000,600,2018-11-30
Domus Syandana,400000,600,2019-03-22
Domus Syandana,400000,600,2019-08-02
Domus Syandana,400000,600,2019-11-08
Domus Syandana,400000,600,2020-02-28
Domus Syandana,400000,600,2020-07-03
Domus Syandana,400000,600,2020-10-23
Domus Syandana,400000,600,2021-03-12
Domus Syandana,400000,600,2021-08-13
Ki'teer Sentinel Wings,250000,400,2016-05-20
Ki'teer Sentinel Wings,250000,400,2016-11-18
Ki'teer Sentinel Wings,250000,400,2017-04-21
Ki'teer Sentinel Wings,250000,400,2017-07-14
Ki'teer Sentinel Wings,250000,400,2017-12-01
Ki'teer Sentinel Wings,250000,400,2018-03-23
Ki'teer Sentinel Wings,250000,400,2018-07-13
Ki'teer Sentinel Wings,250000,400,2018-11-02
Ki'teer Sentinel Wings,250000,400,2019-01-25
Ki'teer Sentinel Wings,250000,400,2019-03-08
Ki'teer Sentinel Wings,250000,400,2019-06-14
Ki'teer Sentinel Wings,250000,400,2019-10-11
Ki'teer Sentinel Wings,250000,400,2020-01-17
Ki'teer Sentinel Wings,250000,400,2020-06-05
Ki'teer Sentinel Wings,250000,400,2020-09-11
Ki'teer Sentinel Wings,250000,400,2021-01-29
Ki'teer Sentinel Wings,250000,400,2021-07-02
Ki'teer Sentinel Wings,250000,400,2021-10-22
Scimitar Cydonia Skin,340000,375,2019-03-22
Scimitar Cydonia Skin,340000,375,2019-06-28
Scimitar Cydonia Skin,340000,375,2019-07-19
Scimitar Cydonia Skin,340000,375,2020-01-17
Scimitar Cydonia Skin,340000,375,2020-06-05
Scimitar Cydonia Skin,340000,375,2020-11-06
Scimitar Cydonia Skin,340000,375,2021-03-26
Scimitar Cydonia Skin,340000,375,2021-09-10
Deimos Fass Prex,100000,75,2020-10-23
Deimos Fass Prex,100000,75,2021-04-09
Deimos Fass Prex,100000,75,2021-09-24
Prisma Grinlok,220000,500,2019-03-08
Prisma Grinlok,220000,500,2019-08-02
Prisma Grinlok,220000,500,2019-11-22
Prisma Grinlok,220000,500,2020-04-10
Prisma Grinlok,220000,500,2020-07-31
Prisma Grinlok,220000,500,2020-12-04
Prisma Grinlok,220000,500,2021-05-07
Prisma Grinlok,220000,500,2021-10-08
Primed Rubedo-Lined Barrel,175000,350,2020-06-19
Primed Rubedo-Lined Barrel,175000,350,2021-01-15
Primed Rubedo-Lined Barrel,175000,350,2021-07-30
Blue Ki'teer Safari K-Drive Scrawl,75000,75,2020-04-10
Blue Ki'teer Safari K-Drive Scrawl,75000,75,2020-09-25
Blue Ki'teer Safari K-Drive Scrawl,75000,75,2021-02-12
Blue Ki'teer Safari K-Drive Scrawl,75000,75,2021-07-30
Taxon Desert-Camo Skin,150000,200,2018-09-21
Taxon Desert-Camo Skin,150000,200,2018-12-28
Taxon Desert-Camo Skin,150000,200,2019-05-17
Taxon Desert-Camo Skin,150000,200,2019-10-11
Taxon Desert-Camo Skin,150000,200,2020-01-31
Taxon Desert-Camo Skin,150000,200,2020-06-19
Taxon Desert-Camo Skin,150000,200,2020-09-25
Taxon Desert-Camo Skin,150000,200,2021-01-15
Taxon Desert-Camo Skin,150000,200,2021-06-04
Taxon Desert-Camo Skin,150000,200,2021-11-19
Puspa Luxxum Ornament,100000,100,2019-10-25
Puspa Luxxum Ornament,100000,100,2020-02-28
Puspa Luxxum Ornament,100000,100,2020-12-18
Puspa Luxxum Ornament,100000,100,2021-06-04
Primed Morphic Transformer,150000,350,2015-10-16
Primed Morphic Transformer,150000,350,2016-05-20
Primed Morphic Transformer,150000,350,2016-09-23
Primed Morphic Transformer,150000,350,2016-10-07
Primed Morphic Transformer,150000,350,2017-02-24
Primed Morphic Transformer,150000,350,2017-07-14
Primed Morphic Transformer,150000,350,2018-01-12
Primed Morphic Transformer,150000,350,2018-08-10
Primed Morphic Transformer,150000,350,2018-11-30
Primed Morphic Transformer,150000,350,2019-05-03
Primed Morphic Transformer,150000,350,2019-08-30
Primed Morphic Transformer,150000,350,2019-12-20
Primed Morphic Transformer,150000,350,2020-07-03
Primed Morphic Transformer,150000,350,2021-01-15
Primed Morphic Transformer,150000,350,2021-07-30
Nexus Fur Pattern,300000,150,2015-03-20
Nexus Fur Pattern,300000,150,2015-08-21
Nexus Fur Pattern,300000,150,2016-04-08
Nexus Fur Pattern,300000,150,2016-11-04
Nexus Fur Pattern,300000,150,2017-02-24
Nexus Fur Pattern,300000,150,2017-07-14
Nexus Fur Pattern,300000,150,2017-12-01
